x	1.79011070728302	1.7900844812393188	1.789969563484192	1.7898627519607544	1.7898465394973755	1.7899152040481567	1.7898659706115723	1.7899338006973267	1.7898608446121216	1.789589285850525	1.7895417213439941	1.7896329164505005	1.789894938468933	1.7899408340454102	1.7899442911148071	1.7899214029312134	1.7899898290634155	1.7901123762130737	1.790230631828308	1.790296196937561	1.790380597114563	1.7904011011123657	1.7902612686157227	1.7901009321212769	1.7901784181594849	1.790007472038269	1.790052890777588	1.7900861501693726	1.789772391319275	1.789631962776184	1.7895575761795044	1.789713740348816	1.790021538734436	1.7899832725524902	1.7899231910705566	1.789876937866211	
xel	1.7898865938186646	1.7899295091629028	1.7899112701416016	1.789912223815918	1.7899088859558105	1.7898627519607544	1.7898329496383667	1.7898387908935547	1.789804458618164	1.7898211479187012	1.7898083925247192	1.7897416353225708	1.7896857261657715	1.7896742820739746	1.7897099256515503	1.7897223234176636	1.7897478342056274	1.7897114753723145	1.7897175550460815	1.7896485328674316	1.7896610498428345	1.7896054983139038	1.789523720741272	1.7895115613937378	1.7894834280014038	1.7894110679626465	1.7894624471664429	1.7894924879074097	1.7895232439041138	1.7894806861877441	1.7894328832626343	1.7893625497817993	1.7893275022506714	1.7892910242080688	1.7892471551895142	1.7892378568649292	
xl	1.7897812128067017	1.7898133993148804	1.7897924184799194	1.7897907495498657	1.7898205518722534	1.7898236513137817	1.7897839546203613	1.7897506952285767	1.7897320985794067	1.789732813835144	1.7897237539291382	1.7896836996078491	1.7896852493286133	1.7896543741226196	1.7896119356155396	1.7896062135696411	1.7895890474319458	1.7895780801773071	1.7896109819412231	1.789584994316101	1.7895597219467163	1.789650559425354	1.7896336317062378	1.7896393537521362	1.7896846532821655	1.789695143699646	1.789674162864685	1.7896674871444702	1.7895742654800415	1.7895593643188477	1.7894903421401978	1.7894783020019531	1.7894243001937866	1.7893543243408203	1.7893857955932617	1.7894805669784546	
xlnx	1.7894717454910278	1.7894515991210938	1.7894352674484253	1.7894736528396606	1.7894245386123657	1.7892659902572632	1.7892783880233765	1.7894062995910645	1.7894049882888794	1.7895116806030273	1.7895053625106812	1.7894383668899536	1.7894725799560547	1.7895445823669434	1.789496898651123	1.7894186973571777	1.7893943786621094	1.7894986867904663	1.789469838142395	1.7893339395523071	1.7893012762069702	1.7893733978271484	1.7893176078796387	1.7893708944320679	1.7893317937850952	1.7892823219299316	1.7891340255737305	1.7891712188720703	1.7891125679016113	1.7889599800109863	1.7889599800109863	1.7889761924743652	1.7887839078903198	1.7887622117996216	1.788820743560791	1.7886441946029663	
xom	1.7883623838424683	1.788476586341858	1.788462519645691	1.7882617712020874	1.7882194519042969	1.7882696390151978	1.7881674766540527	1.7880834341049194	1.7880667448043823	1.7881413698196411	1.7882450819015503	1.7882202863693237	1.7883151769638062	1.788325309753418	1.7884248495101929	1.7883704900741577	1.7884374856948853	1.788582682609558	1.7886810302734375	1.7884780168533325	1.7885440587997437	1.7885717153549194	1.7884193658828735	1.7883195877075195	1.788202166557312	1.7881404161453247	1.788262963294983	1.7882832288742065	1.7882391214370728	1.7882095575332642	1.7883539199829102	1.7883615493774414	1.78834068775177	1.7883504629135132	1.788414478302002	1.788346767425537	
xray	1.7894366979599	1.7894235849380493	1.7893548011779785	1.789278507232666	1.7892876863479614	1.7893446683883667	1.7893368005752563	1.7893041372299194	1.7892898321151733	1.7892966270446777	1.7893317937850952	1.7891467809677124	1.7891350984573364	1.7891753911972046	1.789177417755127	1.789166808128357	1.7891478538513184	1.7891045808792114	1.7891426086425781	1.788964867591858	1.7888975143432617	1.789016842842102	1.7889050245285034	1.78891122341156	1.7888644933700562	1.7888423204421997	1.7889114618301392	1.7889543771743774	1.7889231443405151	1.7889752388000488	1.7889024019241333	1.788841724395752	1.7888225317001343	1.7888026237487793	1.7889755964279175	1.7889500856399536	
xrx	1.7896062135696411	1.7895841598510742	1.789544701576233	1.7894524335861206	1.7894153594970703	1.7895011901855469	1.789418339729309	1.7893537282943726	1.7893056869506836	1.7892202138900757	1.7892411947250366	1.789207935333252	1.7891796827316284	1.7892050743103027	1.789255142211914	1.7894009351730347	1.7894577980041504	1.78947114944458	1.7895301580429077	1.7895456552505493	1.7895022630691528	1.7896267175674438	1.789504885673523	1.78947913646698	1.7895687818527222	1.789556622505188	1.7895444631576538	1.789526343345642	1.789574146270752	1.7897562980651855	1.7897928953170776	1.7898093461990356	1.7898210287094116	1.7898002862930298	1.7897062301635742	1.789681315422058	
yum	1.7892590761184692	1.7892740964889526	1.7893257141113281	1.7892028093338013	1.7892335653305054	1.7892102003097534	1.7891706228256226	1.7891535758972168	1.7890974283218384	1.7892489433288574	1.7892507314682007	1.7891894578933716	1.789223313331604	1.7891507148742676	1.7890816926956177	1.7888765335083008	1.7888436317443848	1.7889418601989746	1.7890599966049194	1.7892042398452759	1.7891656160354614	1.7892431020736694	1.7890926599502563	1.7889872789382935	1.788974404335022	1.7888821363449097	1.788819670677185	1.7888473272323608	1.7888703346252441	1.7888121604919434	1.7887459993362427	1.7888072729110718	1.7886276245117188	1.788523554801941	1.788469672203064	1.7884620428085327	
zbh	1.7883766889572144	1.7884160280227661	1.7882356643676758	1.7881299257278442	1.7880206108093262	1.7880007028579712	1.787990927696228	1.7877908945083618	1.787768840789795	1.787885069847107	1.787798285484314	1.7875510454177856	1.7874544858932495	1.7873835563659668	1.7873717546463013	1.7874661684036255	1.7875208854675293	1.7877036333084106	1.7878665924072266	1.7878379821777344	1.7877928018569946	1.7878718376159668	1.7878074645996094	1.7874293327331543	1.787255883216858	1.7871013879776	1.7870339155197144	1.787096381187439	1.7877665758132935	1.7875884771347046	1.7873053550720215	1.7872047424316406	1.787232756614685	1.7869929075241089	1.787356972694397	1.787318229675293	
zion	1.7897917032241821	1.78982675075531	1.7898281812667847	1.7898062467575073	1.7897886037826538	1.789758324623108	1.7897785902023315	1.7898105382919312	1.7897944450378418	1.7898207902908325	1.789819359779358	1.7898049354553223	1.7898578643798828	1.7898951768875122	1.7898502349853516	1.7898112535476685	1.789725661277771	1.789759635925293	1.7898215055465698	1.7898063659667969	1.7898136377334595	1.7899914979934692	1.7899543046951294	1.7898889780044556	1.7898359298706055	1.7898778915405273	1.7897759675979614	1.789724349975586	1.7895197868347168	1.789389729499817	1.7893623113632202	1.7894506454467773	1.7894597053527832	1.7893829345703125	1.7893404960632324	1.7893368005752563	
